TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
8312;8003;08;A;  98;231117; 5;w;20;  461;u;  840;-;   11;u;   39;-;  448;u;  399;u;   49;u;    0;u;    2;u;    0;u;    2;u;    9;u;    6;u;    0;u;  796;-;  742;-;   52;-;    2;-;    5;-;    0;-;    8;-;   31;-;   21;-;    0;-
8312;8003;08;A;  98;231117; 5;w;21;  389;u;  444;-;   10;u;   22;-;  377;u;  359;u;   18;u;    0;u;    2;u;    0;u;    2;u;    8;u;    7;u;    0;u;  421;-;  390;-;   31;-;    0;-;    1;-;    1;-;    3;-;   18;-;   15;-;    0;-
8312;8003;08;A;  98;231117; 5;w;22;  316;u;  330;-;    8;u;    8;-;  305;u;  287;u;   18;u;    0;u;    3;u;    3;u;    1;u;    4;u;    4;u;    0;u;  321;-;  303;-;   18;-;    0;-;    0;-;    3;-;    0;-;    5;-;    4;-;    1;-
8312;8003;08;A;  98;231117; 5;w;23;  277;u;  282;-;    2;u;    6;-;  274;u;  257;u;   17;u;    0;u;    1;u;    0;u;    0;u;    2;u;    2;u;    0;u;  275;-;  254;-;   21;-;    0;-;    1;-;    0;-;    1;-;    5;-;    5;-;    0;-
8312;8003;08;A;  98;231117; 5;w;24;  231;u;  208;-;    3;u;    4;-;  227;u;  220;u;    7;u;    0;u;    0;u;    1;u;    1;u;    1;u;    1;u;    1;u;  204;-;  194;-;   10;-;    0;-;    0;-;    0;-;    1;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;231118; 6;w;01;  116;u;  100;-;    3;u;    6;-;  113;u;  109;u;    4;u;    0;u;    0;u;    0;u;    0;u;    3;u;    2;u;    0;u;   93;-;   86;-;    7;-;    0;-;    1;-;    2;-;    1;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;231118; 6;w;02;   77;u;   53;-;    5;u;    1;-;   72;u;   69;u;    3;u;    0;u;    0;u;    0;u;    0;u;    5;u;    5;u;    0;u;   52;-;   48;-;    4;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231118; 6;w;03;   43;u;   43;-;    5;u;    7;-;   38;u;   35;u;    3;u;    0;u;    0;u;    0;u;    1;u;    4;u;    4;u;    0;u;   35;-;   33;-;    2;-;    0;-;    0;-;    0;-;    3;-;    4;-;    3;-;    1;-
8312;8003;08;A;  98;231118; 6;w;04;   44;u;   31;-;   11;u;    4;-;   33;u;   30;u;    3;u;    0;u;    0;u;    0;u;    2;u;    9;u;    7;u;    0;u;   27;-;   21;-;    6;-;    0;-;    0;-;    0;-;    1;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;231118; 6;w;05;   61;u;   42;-;   11;u;    2;-;   50;u;   47;u;    3;u;    0;u;    0;u;    0;u;    5;u;    6;u;    5;u;    0;u;   39;-;   37;-;    2;-;    0;-;    1;-;    0;-;    0;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;231118; 6;w;06;  106;u;   93;-;   13;u;    8;-;   92;u;   85;u;    7;u;    0;u;    1;u;    1;u;    3;u;    9;u;    8;u;    0;u;   85;-;   76;-;    9;-;    0;-;    0;-;    0;-;    2;-;    6;-;    6;-;    0;-
8312;8003;08;A;  98;231118; 6;w;07;  136;u;  204;-;   18;u;   17;-;  116;u;   97;u;   19;u;    0;u;    2;u;    1;u;    4;u;   13;u;   10;u;    0;u;  187;-;  144;-;   43;-;    0;-;    0;-;    0;-;    3;-;   14;-;   12;-;    0;-
8312;8003;08;A;  98;231118; 6;w;08;  251;u;  369;-;   17;u;   15;-;  229;u;  193;u;   35;u;    1;u;    5;u;    1;u;    6;u;   10;u;    8;u;    0;u;  352;-;  303;-;   49;-;    0;-;    2;-;    0;-;    6;-;    9;-;    7;-;    0;-
8312;8003;08;A;  98;231118; 6;w;09;  315;u;  678;-;   21;u;   21;-;  285;u;  248;u;   37;u;    0;u;    9;u;    2;u;    6;u;   13;u;    9;u;    0;u;  643;-;  581;-;   62;-;    0;-;   14;-;    1;-;   11;-;    9;-;    6;-;    0;-
8312;8003;08;A;  98;231118; 6;w;10;  423;u;  940;-;   18;u;   19;-;  397;u;  339;u;   57;u;    1;u;    8;u;    0;u;    7;u;   11;u;   10;u;    0;u;  909;-;  842;-;   66;-;    1;-;   10;-;    3;-;    8;-;    8;-;    7;-;    2;-
8312;8003;08;A;  98;231118; 6;w;11;  518;u; 1199;-;   31;u;   15;-;  471;u;  408;u;   61;u;    2;u;   16;u;    0;u;   25;u;    6;u;    6;u;    0;u; 1169;-; 1087;-;   80;-;    2;-;   15;-;    1;-;    7;-;    7;-;    6;-;    0;-
8312;8003;08;A;  98;231118; 6;w;12;  580;u; 1065;-;   17;u;   15;-;  560;u;  496;u;   61;u;    3;u;    3;u;    1;u;    6;u;   10;u;   10;u;    0;u; 1042;-;  969;-;   67;-;    6;-;    8;-;    1;-;    8;-;    6;-;    5;-;    0;-
8312;8003;08;A;  98;231118; 6;w;13;  623;u; 1005;-;   13;u;   10;-;  602;u;  537;u;   63;u;    2;u;    8;u;    1;u;    6;u;    6;u;    6;u;    0;u;  983;-;  913;-;   69;-;    1;-;   12;-;    1;-;    5;-;    4;-;    3;-;    0;-
8312;8003;08;A;  98;231118; 6;w;14;  631;u; 1009;-;   18;u;   18;-;  601;u;  568;u;   33;u;    0;u;   12;u;    2;u;    6;u;   10;u;   10;u;    0;u;  979;-;  906;-;   70;-;    3;-;   12;-;    0;-;    6;-;   12;-;   10;-;    0;-
8312;8003;08;A;  98;231118; 6;w;15;  607;u; 1031;-;   11;u;   17;-;  591;u;  550;u;   41;u;    0;u;    5;u;    0;u;    2;u;    9;u;    5;u;    0;u; 1001;-;  917;-;   83;-;    1;-;   12;-;    0;-;    9;-;    8;-;    7;-;    1;-
8312;8003;08;A;  98;231118; 6;w;16;  657;u;  951;-;    5;u;   15;-;  643;u;  590;u;   52;u;    1;u;    9;u;    0;u;    2;u;    3;u;    3;u;    0;u;  927;-;  856;-;   69;-;    2;-;    8;-;    1;-;    6;-;    8;-;    6;-;    1;-
8312;8003;08;A;  98;231118; 6;w;17;  624;u;  854;-;    5;u;    9;-;  615;u;  572;u;   43;u;    0;u;    4;u;    3;u;    0;u;    2;u;    2;u;    0;u;  841;-;  766;-;   74;-;    1;-;    3;-;    0;-;    5;-;    4;-;    3;-;    1;-
8312;8003;08;A;  98;231118; 6;w;18;  659;u;  830;-;    5;u;    5;-;  648;u;  610;u;   37;u;    1;u;    6;u;    0;u;    3;u;    2;u;    2;u;    0;u;  820;-;  757;-;   63;-;    0;-;    5;-;    1;-;    2;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;231118; 6;w;19;  567;u;  690;-;    3;u;    7;-;  563;u;  534;u;   28;u;    1;u;    1;u;    0;u;    2;u;    1;u;    1;u;    0;u;  680;-;  629;-;   51;-;    0;-;    3;-;    3;-;    1;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;231118; 6;w;20;  469;u;  620;-;    3;u;    4;-;  465;u;  434;u;   31;u;    0;u;    1;u;    2;u;    0;u;    1;u;    1;u;    0;u;  615;-;  575;-;   40;-;    0;-;    1;-;    1;-;    3;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231118; 6;w;21;  402;u;  384;-;    5;u;    4;-;  394;u;  355;u;   39;u;    0;u;    3;u;    1;u;    2;u;    2;u;    2;u;    0;u;  374;-;  351;-;   23;-;    0;-;    6;-;    2;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231118; 6;w;22;  263;u;  269;-;    4;u;    5;-;  258;u;  246;u;   12;u;    0;u;    1;u;    1;u;    2;u;    1;u;    1;u;    0;u;  264;-;  248;-;   15;-;    1;-;    0;-;    2;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;231118; 6;w;23;  289;u;  264;-;    2;u;    2;-;  286;u;  270;u;   16;u;    0;u;    1;u;    0;u;    1;u;    1;u;    0;u;    0;u;  261;-;  245;-;   16;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231118; 6;w;24;  268;u;  238;-;    0;u;    1;-;  268;u;  261;u;    7;u;    0;u;    0;u;    0;u;    0;u;    0;u;    0;u;    0;u;  236;-;  222;-;   14;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;01;  216;u;  141;-;    2;u;    1;-;  213;u;  209;u;    4;u;    0;u;    1;u;    2;u;    0;u;    0;u;    0;u;    0;u;  139;-;  133;-;    6;-;    0;-;    1;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;02;  132;u;  106;-;    0;u;    2;-;  130;u;  126;u;    4;u;    0;u;    2;u;    0;u;    0;u;    0;u;    0;u;    0;u;  104;-;   97;-;    7;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;03;   75;u;   50;-;    1;u;    4;-;   74;u;   70;u;    4;u;    0;u;    0;u;    1;u;    0;u;    0;u;    0;u;    0;u;   46;-;   46;-;    0;-;    0;-;    0;-;    2;-;    2;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;04;   46;u;   41;-;    0;u;    0;-;   46;u;   42;u;    4;u;    0;u;    0;u;    0;u;    0;u;    0;u;    0;u;    0;u;   40;-;   36;-;    4;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;05;   50;u;   43;-;    2;u;    2;-;   48;u;   45;u;    3;u;    0;u;    0;u;    1;u;    1;u;    0;u;    0;u;    0;u;   41;-;   38;-;    3;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;06;   58;u;   54;-;    3;u;    1;-;   55;u;   54;u;    1;u;    0;u;    0;u;    2;u;    0;u;    1;u;    1;u;    0;u;   53;-;   53;-;    0;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;07;   52;u;   67;-;    3;u;    1;-;   48;u;   45;u;    3;u;    0;u;    1;u;    0;u;    2;u;    1;u;    1;u;    0;u;   65;-;   57;-;    8;-;    0;-;    1;-;    0;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231119; 7;s;08;   68;u;   96;-;    1;u;    4;-;   66;u;   62;u;    4;u;    0;u;    1;u;    0;u;    0;u;    1;u;    1;u;    0;u;   90;-;   81;-;    9;-;    0;-;    2;-;    0;-;    2;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;231119; 7;s;09;  130;u;  183;-;    5;u;    3;-;  124;u;  116;u;    8;u;    0;u;    1;u;    2;u;    1;u;    2;u;    2;u;    0;u;  178;-;  168;-;   10;-;    0;-;    2;-;    1;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231119; 7;s;10;  241;u;  375;-;    2;u;    4;-;  237;u;  209;u;   28;u;    0;u;    2;u;    0;u;    1;u;    1;u;    1;u;    0;u;  368;-;  355;-;   13;-;    0;-;    3;-;    0;-;    2;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;231119; 7;s;11;  332;u;  571;-;    9;u;    5;-;  321;u;  296;u;   25;u;    0;u;    2;u;    2;u;    5;u;    2;u;    2;u;    0;u;  564;-;  530;-;   34;-;    0;-;    2;-;    1;-;    3;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231119; 7;s;12;  451;u;  639;-;    4;u;    6;-;  444;u;  413;u;   31;u;    0;u;    3;u;    1;u;    3;u;    0;u;    0;u;    0;u;  631;-;  595;-;   35;-;    1;-;    2;-;    0;-;    4;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;231119; 7;s;13;  488;u;  681;-;    8;u;    4;-;  475;u;  438;u;   37;u;    0;u;    5;u;    0;u;    5;u;    3;u;    3;u;    0;u;  674;-;  634;-;   39;-;    1;-;    3;-;    2;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231119; 7;s;14;  514;u;  624;-;    3;u;    3;-;  509;u;  474;u;   35;u;    0;u;    2;u;    0;u;    2;u;    1;u;    1;u;    0;u;  617;-;  581;-;   34;-;    2;-;    4;-;    0;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;231119; 7;s;15;  577;u;  708;-;    6;u;    4;-;  568;u;  537;u;   31;u;    0;u;    3;u;    1;u;    4;u;    1;u;    1;u;    0;u;  701;-;  675;-;   26;-;    0;-;    3;-;    1;-;    2;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231119; 7;s;16;  571;u;  667;-;    5;u;    3;-;  561;u;  522;u;   39;u;    0;u;    4;u;    1;u;    1;u;    3;u;    3;u;    1;u;  662;-;  620;-;   39;-;    3;-;    2;-;    1;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231119; 7;s;17;  643;u;  639;-;    3;u;    3;-;  638;u;  599;u;   39;u;    0;u;    2;u;    1;u;    2;u;    0;u;    0;u;    0;u;  634;-;  598;-;   33;-;    3;-;    2;-;    1;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231119; 7;s;18;  681;u;  659;-;    5;u;    3;-;  673;u;  634;u;   39;u;    0;u;    3;u;    0;u;    4;u;    1;u;    0;u;    0;u;  655;-;  615;-;   40;-;    0;-;    1;-;    1;-;    2;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;19;  548;u;  481;-;    4;u;    2;-;  544;u;  513;u;   31;u;    0;u;    0;u;    0;u;    3;u;    1;u;    1;u;    0;u;  476;-;  456;-;   20;-;    0;-;    3;-;    1;-;    0;-;    1;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;20;  521;u;  376;-;    3;u;    5;-;  515;u;  476;u;   38;u;    1;u;    3;u;    0;u;    1;u;    2;u;    1;u;    0;u;  370;-;  348;-;   22;-;    0;-;    1;-;    2;-;    1;-;    2;-;    1;-;    0;-
8312;8003;08;A;  98;231119; 7;s;21;  431;u;  273;-;    2;u;    5;-;  425;u;  399;u;   26;u;    0;u;    4;u;    1;u;    1;u;    0;u;    0;u;    0;u;  268;-;  253;-;   15;-;    0;-;    0;-;    2;-;    3;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;22;  334;u;  247;-;    6;u;    3;-;  328;u;  303;u;   25;u;    0;u;    0;u;    1;u;    2;u;    3;u;    3;u;    0;u;  243;-;  237;-;    5;-;    1;-;    1;-;    1;-;    2;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231119; 7;s;23;  234;u;  132;-;    7;u;    7;-;  226;u;  219;u;    6;u;    1;u;    1;u;    0;u;    3;u;    4;u;    3;u;    0;u;  125;-;  120;-;    5;-;    0;-;    0;-;    0;-;    1;-;    6;-;    4;-;    0;-
8312;8003;08;A;  98;231119; 7;s;24;  104;u;   67;-;    1;u;    2;-;  103;u;   96;u;    7;u;    0;u;    0;u;    0;u;    0;u;    1;u;    1;u;    0;u;   64;-;   57;-;    7;-;    0;-;    1;-;    1;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231120; 1;w;01;   54;u;   37;-;    2;u;    3;-;   52;u;   45;u;    7;u;    0;u;    0;u;    0;u;    0;u;    2;u;    1;u;    0;u;   34;-;   30;-;    4;-;    0;-;    0;-;    1;-;    0;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;231120; 1;w;02;   29;u;   18;-;    2;u;    4;-;   27;u;   25;u;    2;u;    0;u;    0;u;    0;u;    0;u;    2;u;    2;u;    0;u;   14;-;   13;-;    1;-;    0;-;    0;-;    0;-;    0;-;    4;-;    3;-;    0;-
8312;8003;08;A;  98;231120; 1;w;03;   34;u;   19;-;    8;u;    5;-;   26;u;   24;u;    2;u;    0;u;    0;u;    0;u;    1;u;    7;u;    4;u;    0;u;   14;-;    9;-;    5;-;    0;-;    0;-;    0;-;    0;-;    5;-;    5;-;    0;-
8312;8003;08;A;  98;231120; 1;w;04;   51;u;   19;-;   17;u;    2;-;   34;u;   31;u;    3;u;    0;u;    0;u;    0;u;    1;u;   16;u;   13;u;    0;u;   17;-;   14;-;    3;-;    0;-;    0;-;    0;-;    0;-;    2;-;    1;-;    0;-
8312;8003;08;A;  98;231120; 1;w;05;  156;u;   57;-;   48;u;   11;-;  107;u;   99;u;    8;u;    0;u;    1;u;    0;u;   14;u;   34;u;   25;u;    0;u;   46;-;   43;-;    3;-;    0;-;    0;-;    0;-;    1;-;   10;-;    9;-;    0;-
8312;8003;08;A;  98;231120; 1;w;06;  454;u;  253;-;   77;u;   26;-;  376;u;  338;u;   35;u;    3;u;    0;u;    1;u;    8;u;   68;u;   56;u;    1;u;  227;-;  211;-;   16;-;    0;-;    0;-;    0;-;    4;-;   22;-;   13;-;    0;-
8312;8003;08;A;  98;231120; 1;w;07;  640;u;  655;-;  152;u;   48;-;  485;u;  418;u;   65;u;    2;u;    3;u;    2;u;   19;u;  131;u;  113;u;    0;u;  605;-;  507;-;   97;-;    1;-;    2;-;    1;-;   16;-;   31;-;   23;-;    0;-
8312;8003;08;A;  98;231120; 1;w;08;  798;u; 1136;-;  140;u;   67;-;  653;u;  558;u;   95;u;    0;u;    4;u;    1;u;   28;u;  111;u;   95;u;    1;u; 1062;-;  934;-;  126;-;    2;-;    7;-;    2;-;   30;-;   35;-;   26;-;    0;-
8312;8003;08;A;  98;231120; 1;w;09;  708;u;  877;-;  145;u;  104;-;  547;u;  451;u;   92;u;    4;u;   16;u;    2;u;   49;u;   94;u;   76;u;    0;u;  762;-;  679;-;   80;-;    3;-;   11;-;    2;-;   33;-;   69;-;   50;-;    0;-
8312;8003;08;A;  98;231120; 1;w;10;  251;u;  608;-;   59;u;  111;-;  186;u;  155;u;   30;u;    1;u;    6;u;    0;u;   19;u;   40;u;   29;u;    0;u;  488;-;  434;-;   54;-;    0;-;    9;-;    0;-;   42;-;   69;-;   58;-;    0;-
8312;8003;08;A;  98;231120; 1;w;11;  489;u;  757;-;  125;u;  157;-;  353;u;  288;u;   64;u;    1;u;    9;u;    0;u;   44;u;   81;u;   67;u;    2;u;  590;-;  505;-;   82;-;    3;-;   10;-;    1;-;   31;-;  125;-;  107;-;    0;-
8312;8003;08;A;  98;231120; 1;w;12;  476;u;  772;-;   83;u;  157;-;  382;u;  304;u;   78;u;    0;u;   11;u;    0;u;   17;u;   66;u;   59;u;    0;u;  606;-;  507;-;   98;-;    1;-;    7;-;    0;-;   31;-;  126;-;  104;-;    2;-
8312;8003;08;A;  98;231120; 1;w;13;  571;u;  811;-;   97;u;  168;-;  467;u;  402;u;   63;u;    2;u;    7;u;    0;u;   21;u;   76;u;   65;u;    0;u;  638;-;  543;-;   94;-;    1;-;    4;-;    1;-;   36;-;  131;-;   99;-;    1;-
8312;8003;08;A;  98;231120; 1;w;14;  564;u;  842;-;  118;u;  144;-;  431;u;  375;u;   54;u;    2;u;   14;u;    0;u;   35;u;   83;u;   64;u;    1;u;  692;-;  601;-;   87;-;    4;-;    6;-;    1;-;   24;-;  119;-;   93;-;    0;-
8312;8003;08;A;  98;231120; 1;w;15;  567;u;  969;-;   95;u;  164;-;  464;u;  401;u;   60;u;    3;u;    7;u;    1;u;   30;u;   64;u;   56;u;    1;u;  792;-;  686;-;  103;-;    3;-;   12;-;    1;-;   48;-;  115;-;   96;-;    1;-
8312;8003;08;A;  98;231120; 1;w;16;  676;u; 1134;-;   86;u;  180;-;  577;u;  499;u;   76;u;    2;u;   13;u;    0;u;   26;u;   60;u;   45;u;    0;u;  935;-;  807;-;  122;-;    6;-;   17;-;    0;-;   54;-;  126;-;   92;-;    2;-
8312;8003;08;A;  98;231120; 1;w;17;  808;u; 1626;-;   68;u;  152;-;  731;u;  644;u;   85;u;    2;u;    9;u;    1;u;   16;u;   51;u;   40;u;    0;u; 1460;-; 1233;-;  217;-;   10;-;   13;-;    0;-;   29;-;  123;-;   93;-;    1;-
8312;8003;08;A;  98;231120; 1;w;18;  732;u; 1548;-;   52;u;   95;-;  676;u;  603;u;   73;u;    0;u;    4;u;    0;u;   14;u;   38;u;   33;u;    0;u; 1444;-; 1301;-;  138;-;    5;-;    8;-;    1;-;   14;-;   80;-;   65;-;    1;-
8312;8003;08;A;  98;231120; 1;w;19;  571;u;  945;-;   32;u;   55;-;  535;u;  478;u;   55;u;    2;u;    4;u;    1;u;    9;u;   22;u;   20;u;    0;u;  885;-;  811;-;   73;-;    1;-;    5;-;    0;-;    6;-;   49;-;   38;-;    0;-
8312;8003;08;A;  98;231120; 1;w;20;  409;u;  461;-;   26;u;   42;-;  380;u;  342;u;   38;u;    0;u;    3;u;    1;u;    2;u;   23;u;   19;u;    0;u;  415;-;  371;-;   41;-;    3;-;    4;-;    0;-;    7;-;   35;-;   24;-;    0;-
8312;8003;08;A;  98;231120; 1;w;21;  305;u;  282;-;   21;u;   20;-;  281;u;  267;u;   13;u;    1;u;    3;u;    1;u;    5;u;   15;u;   15;u;    0;u;  262;-;  233;-;   29;-;    0;-;    0;-;    1;-;    2;-;   17;-;   11;-;    0;-
8312;8003;08;A;  98;231120; 1;w;22;  225;u;  204;-;   12;u;    8;-;  210;u;  194;u;   14;u;    2;u;    3;u;    1;u;    3;u;    8;u;    8;u;    0;u;  196;-;  179;-;   16;-;    1;-;    0;-;    0;-;    3;-;    5;-;    5;-;    0;-
8312;8003;08;A;  98;231120; 1;w;23;  185;u;  168;-;    2;u;    4;-;  183;u;  178;u;    5;u;    0;u;    0;u;    0;u;    1;u;    1;u;    0;u;    0;u;  164;-;  155;-;    9;-;    0;-;    0;-;    0;-;    0;-;    4;-;    2;-;    0;-
8312;8003;08;A;  98;231120; 1;w;24;   74;u;   85;-;    7;u;    2;-;   67;u;   64;u;    3;u;    0;u;    0;u;    0;u;    1;u;    6;u;    6;u;    0;u;   82;-;   75;-;    7;-;    0;-;    1;-;    1;-;    0;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;231121; 2;w;01;   49;u;   44;-;    8;u;    9;-;   41;u;   33;u;    8;u;    0;u;    0;u;    0;u;    2;u;    6;u;    4;u;    0;u;   35;-;   31;-;    4;-;    0;-;    0;-;    1;-;    2;-;    6;-;    5;-;    0;-
8312;8003;08;A;  98;231121; 2;w;02;   40;u;   19;-;    5;u;    1;-;   35;u;   29;u;    6;u;    0;u;    0;u;    0;u;    1;u;    4;u;    3;u;    0;u;   17;-;   15;-;    2;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;231121; 2;w;03;   29;u;   12;-;   11;u;    5;-;   18;u;   16;u;    2;u;    0;u;    0;u;    0;u;    2;u;    9;u;    4;u;    0;u;    6;-;    5;-;    1;-;    0;-;    1;-;    0;-;    1;-;    4;-;    4;-;    0;-
8312;8003;08;A;  98;231121; 2;w;04;   34;u;   25;-;   18;u;    6;-;   16;u;   15;u;    1;u;    0;u;    0;u;    0;u;    5;u;   13;u;   10;u;    0;u;   18;-;   15;-;    3;-;    0;-;    1;-;    0;-;    2;-;    4;-;    2;-;    0;-
8312;8003;08;A;  98;231121; 2;w;05;  122;u;   49;-;   36;u;    5;-;   85;u;   77;u;    8;u;    0;u;    1;u;    0;u;    7;u;   29;u;   24;u;    0;u;   44;-;   41;-;    3;-;    0;-;    0;-;    0;-;    1;-;    4;-;    4;-;    0;-
8312;8003;08;A;  98;231121; 2;w;06;  432;u;  257;-;   80;u;   30;-;  350;u;  314;u;   34;u;    2;u;    2;u;    3;u;   12;u;   65;u;   55;u;    0;u;  226;-;  204;-;   22;-;    0;-;    1;-;    0;-;    3;-;   27;-;   22;-;    0;-
8312;8003;08;A;  98;231121; 2;w;07;  582;u;  660;-;  122;u;   53;-;  458;u;  405;u;   50;u;    3;u;    2;u;    2;u;   23;u;   97;u;   77;u;    0;u;  607;-;  495;-;  112;-;    0;-;    0;-;    0;-;    9;-;   44;-;   33;-;    0;-
8312;8003;08;A;  98;231121; 2;w;08;  731;u; 1135;-;  132;u;   75;-;  591;u;  491;u;   98;u;    2;u;    8;u;    0;u;   36;u;   96;u;   78;u;    0;u; 1052;-;  922;-;  129;-;    1;-;    8;-;    2;-;   33;-;   40;-;   35;-;    0;-
8312;8003;08;A;  98;231121; 2;w;09;  666;u;  952;-;  133;u;  135;-;  520;u;  415;u;  103;u;    2;u;   13;u;    1;u;   31;u;  101;u;   80;u;    0;u;  805;-;  714;-;   87;-;    4;-;   11;-;    2;-;   48;-;   85;-;   66;-;    1;-
8312;8003;08;A;  98;231121; 2;w;10;  513;u;  800;-;  151;u;  157;-;  360;u;  297;u;   63;u;    0;u;    2;u;    0;u;   47;u;  104;u;   75;u;    0;u;  636;-;  555;-;   81;-;    0;-;    5;-;    2;-;   39;-;  116;-;   95;-;    2;-
8312;8003;08;A;  98;231121; 2;w;11;  525;u;  841;-;  120;u;  198;-;  393;u;  303;u;   90;u;    0;u;   12;u;    0;u;   42;u;   78;u;   60;u;    0;u;  634;-;  553;-;   81;-;    0;-;    9;-;    0;-;   39;-;  159;-;  137;-;    0;-
8312;8003;08;A;  98;231121; 2;w;12;  527;u;  788;-;  128;u;  191;-;  394;u;  309;u;   85;u;    0;u;    5;u;    1;u;   27;u;  100;u;   86;u;    0;u;  588;-;  506;-;   82;-;    0;-;    8;-;    1;-;   34;-;  156;-;  116;-;    1;-
8312;8003;08;A;  98;231121; 2;w;13;  540;u;  827;-;  107;u;  181;-;  424;u;  379;u;   44;u;    1;u;    8;u;    1;u;   33;u;   73;u;   61;u;    1;u;  633;-;  563;-;   70;-;    0;-;    9;-;    0;-;   31;-;  150;-;  123;-;    4;-
8312;8003;08;A;  98;231121; 2;w;14;  512;u;  930;-;  105;u;  187;-;  403;u;  352;u;   51;u;    0;u;    4;u;    0;u;   32;u;   73;u;   55;u;    0;u;  733;-;  645;-;   88;-;    0;-;    7;-;    0;-;   47;-;  140;-;  117;-;    3;-
8312;8003;08;A;  98;231121; 2;w;15;  566;u;  986;-;   98;u;  166;-;  460;u;  390;u;   69;u;    1;u;    8;u;    1;u;   30;u;   67;u;   57;u;    0;u;  806;-;  675;-;  128;-;    3;-;   12;-;    1;-;   50;-;  115;-;   88;-;    2;-
8312;8003;08;A;  98;231121; 2;w;16;  641;u; 1142;-;   86;u;  187;-;  547;u;  473;u;   73;u;    1;u;    8;u;    0;u;   30;u;   56;u;   45;u;    0;u;  939;-;  800;-;  137;-;    2;-;   14;-;    0;-;   51;-;  136;-;  102;-;    2;-
8312;8003;08;A;  98;231121; 2;w;17;  791;u; 1550;-;   80;u;  155;-;  699;u;  612;u;   85;u;    2;u;   12;u;    1;u;   22;u;   57;u;   49;u;    0;u; 1383;-; 1194;-;  185;-;    4;-;   11;-;    0;-;   47;-;  108;-;   84;-;    1;-
